topicid,type,qsid,qcount,qid,options,key,uid,ans,correct,mid,topicname,userid,user,name,group
OOPUY-POST,post,2,20,3,"9,12,11,10",11,562,11,1,17,OOP-Concept Yarsi University,562,stu58,4c35057a19549,
OOPUY-POST,post,2,20,4,"16,15,14,13",15,562,15,1,17,OOP-Concept Yarsi University,562,stu58,4c35057a19549,
OOPUY-POST,post,2,20,5,"19,18,17,20",19,562,19,1,17,OOP-Concept Yarsi University,562,stu58,4c35057a19549,
OOPUY-POST,post,2,20,6,"23,22,21,24",21,562,21,1,17,OOP-Concept Yarsi University,562,stu58,4c35057a19549,
OOPUY-POST,post,2,20,7,"27,26,25,28",25,562,25,1,17,OOP-Concept Yarsi University,562,stu58,4c35057a19549,
OOPUY-POST,post,2,20,8,"30,29,32,31",30,562,30,1,17,OOP-Concept Yarsi University,562,stu58,4c35057a19549,
OOPUY-POST,post,2,20,9,"34,33,36,35",35,562,35,1,17,OOP-Concept Yarsi University,562,stu58,4c35057a19549,
OOPUY-POST,post,2,20,10,"37,40,39,38",40,562,40,1,17,OOP-Concept Yarsi University,562,stu58,4c35057a19549,
OOPUY-POST,post,2,20,11,"41,44,43,42",42,562,42,1,17,OOP-Concept Yarsi University,562,stu58,4c35057a19549,
OOPUY-POST,post,2,20,12,"48,47,46,45",46,562,46,1,17,OOP-Concept Yarsi University,562,stu58,4c35057a19549,
OOPUY-POST,post,2,20,13,"51,50,49,52",51,562,49,0,17,OOP-Concept Yarsi University,562,stu58,4c35057a19549,
OOPUY-POST,post,2,20,14,"55,54,53,56",55,562,53,0,17,OOP-Concept Yarsi University,562,stu58,4c35057a19549,
OOPUY-POST,post,2,20,15,"59,58,57,60",57,562,57,1,17,OOP-Concept Yarsi University,562,stu58,4c35057a19549,
OOPUY-POST,post,2,20,16,"62,61,64,63",61,562,61,1,17,OOP-Concept Yarsi University,562,stu58,4c35057a19549,
OOPUY-POST,post,2,20,17,"66,65,68,67",67,562,67,1,17,OOP-Concept Yarsi University,562,stu58,4c35057a19549,
OOPUY-POST,post,2,20,18,"69,72,71,70",70,562,70,1,17,OOP-Concept Yarsi University,562,stu58,4c35057a19549,
OOPUY-POST,post,2,20,19,"73,76,75,74",73,562,73,1,17,OOP-Concept Yarsi University,562,stu58,4c35057a19549,
OOPUY-POST,post,2,20,20,"80,79,78,77",78,562,78,1,17,OOP-Concept Yarsi University,562,stu58,4c35057a19549,
OOPUY-POST,post,2,20,1,"2,1,4,3",3,563,3,1,17,OOP-Concept Yarsi University,563,stu59,4c49057b21820,
OOPUY-POST,post,2,20,2,"5,8,7,6",7,563,7,1,17,OOP-Concept Yarsi University,563,stu59,4c49057b21820,
OOPUY-POST,post,2,20,3,"9,12,11,10",11,563,11,1,17,OOP-Concept Yarsi University,563,stu59,4c49057b21820,
OOPUY-POST,post,2,20,4,"16,15,14,13",15,563,15,1,17,OOP-Concept Yarsi University,563,stu59,4c49057b21820,
OOPUY-POST,post,2,20,5,"19,18,17,20",19,563,19,1,17,OOP-Concept Yarsi University,563,stu59,4c49057b21820,
OOPUY-POST,post,2,20,6,"23,22,21,24",21,563,21,1,17,OOP-Concept Yarsi University,563,stu59,4c49057b21820,
OOPUY-POST,post,2,20,7,"27,26,25,28",25,563,25,1,17,OOP-Concept Yarsi University,563,stu59,4c49057b21820,
OOPUY-POST,post,2,20,8,"30,29,32,31",30,563,30,1,17,OOP-Concept Yarsi University,563,stu59,4c49057b21820,
OOPUY-POST,post,2,20,9,"34,33,36,35",35,563,35,1,17,OOP-Concept Yarsi University,563,stu59,4c49057b21820,
OOPUY-POST,post,2,20,10,"37,40,39,38",40,563,40,1,17,OOP-Concept Yarsi University,563,stu59,4c49057b21820,
OOPUY-POST,post,2,20,11,"41,44,43,42",42,563,42,1,17,OOP-Concept Yarsi University,563,stu59,4c49057b21820,
OOPUY-POST,post,2,20,12,"48,47,46,45",46,563,46,1,17,OOP-Concept Yarsi University,563,stu59,4c49057b21820,
OOPUY-POST,post,2,20,13,"51,50,49,52",51,563,51,1,17,OOP-Concept Yarsi University,563,stu59,4c49057b21820,
OOPUY-POST,post,2,20,14,"55,54,53,56",55,563,55,1,17,OOP-Concept Yarsi University,563,stu59,4c49057b21820,
OOPUY-POST,post,2,20,15,"59,58,57,60",57,563,57,1,17,OOP-Concept Yarsi University,563,stu59,4c49057b21820,
OOPUY-POST,post,2,20,16,"62,61,64,63",61,563,61,1,17,OOP-Concept Yarsi University,563,stu59,4c49057b21820,
OOPUY-POST,post,2,20,17,"66,65,68,67",67,563,67,1,17,OOP-Concept Yarsi University,563,stu59,4c49057b21820,
OOPUY-POST,post,2,20,18,"69,72,71,70",70,563,70,1,17,OOP-Concept Yarsi University,563,stu59,4c49057b21820,
OOPUY-POST,post,2,20,19,"73,76,75,74",73,563,73,1,17,OOP-Concept Yarsi University,563,stu59,4c49057b21820,
OOPUY-POST,post,2,20,20,"80,79,78,77",78,563,78,1,17,OOP-Concept Yarsi University,563,stu59,4c49057b21820,
OOPUY-POST,post,2,20,1,"2,1,4,3",3,564,3,1,17,OOP-Concept Yarsi University,564,stu60,4baa057321268,
OOPUY-POST,post,2,20,2,"5,8,7,6",7,564,7,1,17,OOP-Concept Yarsi University,564,stu60,4baa057321268,
OOPUY-POST,post,2,20,3,"9,12,11,10",11,564,11,1,17,OOP-Concept Yarsi University,564,stu60,4baa057321268,
OOPUY-POST,post,2,20,4,"16,15,14,13",15,564,15,1,17,OOP-Concept Yarsi University,564,stu60,4baa057321268,
OOPUY-POST,post,2,20,5,"19,18,17,20",19,564,19,1,17,OOP-Concept Yarsi University,564,stu60,4baa057321268,
OOPUY-POST,post,2,20,6,"23,22,21,24",21,564,21,1,17,OOP-Concept Yarsi University,564,stu60,4baa057321268,
OOPUY-POST,post,2,20,7,"27,26,25,28",25,564,25,1,17,OOP-Concept Yarsi University,564,stu60,4baa057321268,
OOPUY-POST,post,2,20,8,"30,29,32,31",30,564,30,1,17,OOP-Concept Yarsi University,564,stu60,4baa057321268,
OOPUY-POST,post,2,20,9,"34,33,36,35",35,564,35,1,17,OOP-Concept Yarsi University,564,stu60,4baa057321268,
OOPUY-POST,post,2,20,10,"37,40,39,38",40,564,40,1,17,OOP-Concept Yarsi University,564,stu60,4baa057321268,
OOPUY-POST,post,2,20,11,"41,44,43,42",42,564,42,1,17,OOP-Concept Yarsi University,564,stu60,4baa057321268,
OOPUY-POST,post,2,20,12,"48,47,46,45",46,564,46,1,17,OOP-Concept Yarsi University,564,stu60,4baa057321268,
OOPUY-POST,post,2,20,13,"51,50,49,52",51,564,51,1,17,OOP-Concept Yarsi University,564,stu60,4baa057321268,
OOPUY-POST,post,2,20,14,"55,54,53,56",55,564,54,0,17,OOP-Concept Yarsi University,564,stu60,4baa057321268,
OOPUY-POST,post,2,20,15,"59,58,57,60",57,564,57,1,17,OOP-Concept Yarsi University,564,stu60,4baa057321268,
OOPUY-POST,post,2,20,16,"62,61,64,63",61,564,61,1,17,OOP-Concept Yarsi University,564,stu60,4baa057321268,
OOPUY-POST,post,2,20,17,"66,65,68,67",67,564,67,1,17,OOP-Concept Yarsi University,564,stu60,4baa057321268,
OOPUY-POST,post,2,20,18,"69,72,71,70",70,564,69,0,17,OOP-Concept Yarsi University,564,stu60,4baa057321268,
OOPUY-POST,post,2,20,19,"73,76,75,74",73,564,73,1,17,OOP-Concept Yarsi University,564,stu60,4baa057321268,
OOPUY-POST,post,2,20,20,"80,79,78,77",78,564,78,1,17,OOP-Concept Yarsi University,564,stu60,4baa057321268,
OOPUY-POST,post,2,20,1,"2,1,4,3",3,565,4,0,17,OOP-Concept Yarsi University,565,stu61,4bbe057418565,
OOPUY-POST,post,2,20,2,"5,8,7,6",7,565,8,0,17,OOP-Concept Yarsi University,565,stu61,4bbe057418565,
OOPUY-POST,post,2,20,3,"9,12,11,10",11,565,11,1,17,OOP-Concept Yarsi University,565,stu61,4bbe057418565,
OOPUY-POST,post,2,20,4,"16,15,14,13",15,565,14,0,17,OOP-Concept Yarsi University,565,stu61,4bbe057418565,
OOPUY-POST,post,2,20,5,"19,18,17,20",19,565,19,1,17,OOP-Concept Yarsi University,565,stu61,4bbe057418565,
OOPUY-POST,post,2,20,6,"23,22,21,24",21,565,24,0,17,OOP-Concept Yarsi University,565,stu61,4bbe057418565,
OOPUY-POST,post,2,20,7,"27,26,25,28",25,565,26,0,17,OOP-Concept Yarsi University,565,stu61,4bbe057418565,
OOPUY-POST,post,2,20,8,"30,29,32,31",30,565,30,1,17,OOP-Concept Yarsi University,565,stu61,4bbe057418565,
OOPUY-POST,post,2,20,9,"34,33,36,35",35,565,35,1,17,OOP-Concept Yarsi University,565,stu61,4bbe057418565,
OOPUY-POST,post,2,20,10,"37,40,39,38",40,565,39,0,17,OOP-Concept Yarsi University,565,stu61,4bbe057418565,
OOPUY-POST,post,2,20,11,"41,44,43,42",42,565,42,1,17,OOP-Concept Yarsi University,565,stu61,4bbe057418565,
OOPUY-POST,post,2,20,12,"48,47,46,45",46,565,46,1,17,OOP-Concept Yarsi University,565,stu61,4bbe057418565,
OOPUY-POST,post,2,20,13,"51,50,49,52",51,565,51,1,17,OOP-Concept Yarsi University,565,stu61,4bbe057418565,
OOPUY-POST,post,2,20,14,"55,54,53,56",55,565,53,0,17,OOP-Concept Yarsi University,565,stu61,4bbe057418565,
OOPUY-POST,post,2,20,15,"59,58,57,60",57,565,59,0,17,OOP-Concept Yarsi University,565,stu61,4bbe057418565,
OOPUY-POST,post,2,20,16,"62,61,64,63",61,565,61,1,17,OOP-Concept Yarsi University,565,stu61,4bbe057418565,
OOPUY-POST,post,2,20,17,"66,65,68,67",67,565,67,1,17,OOP-Concept Yarsi University,565,stu61,4bbe057418565,
OOPUY-POST,post,2,20,18,"69,72,71,70",70,565,69,0,17,OOP-Concept Yarsi University,565,stu61,4bbe057418565,
OOPUY-POST,post,2,20,19,"73,76,75,74",73,565,73,1,17,OOP-Concept Yarsi University,565,stu61,4bbe057418565,
OOPUY-POST,post,2,20,20,"80,79,78,77",78,565,78,1,17,OOP-Concept Yarsi University,565,stu61,4bbe057418565,
OOPUY-POST,post,2,20,1,"2,1,4,3",3,566,3,1,17,OOP-Concept Yarsi University,566,stu62,4bd2057520975,
OOPUY-POST,post,2,20,2,"5,8,7,6",7,566,8,0,17,OOP-Concept Yarsi University,566,stu62,4bd2057520975,
OOPUY-POST,post,2,20,3,"9,12,11,10",11,566,9,0,17,OOP-Concept Yarsi University,566,stu62,4bd2057520975,
OOPUY-POST,post,2,20,4,"16,15,14,13",15,566,14,0,17,OOP-Concept Yarsi University,566,stu62,4bd2057520975,
OOPUY-POST,post,2,20,5,"19,18,17,20",19,566,19,1,17,OOP-Concept Yarsi University,566,stu62,4bd2057520975,
OOPUY-POST,post,2,20,6,"23,22,21,24",21,566,21,1,17,OOP-Concept Yarsi University,566,stu62,4bd2057520975,
OOPUY-POST,post,2,20,7,"27,26,25,28",25,566,25,1,17,OOP-Concept Yarsi University,566,stu62,4bd2057520975,
OOPUY-POST,post,2,20,8,"30,29,32,31",30,566,30,1,17,OOP-Concept Yarsi University,566,stu62,4bd2057520975,
OOPUY-POST,post,2,20,9,"34,33,36,35",35,566,35,1,17,OOP-Concept Yarsi University,566,stu62,4bd2057520975,
OOPUY-POST,post,2,20,10,"37,40,39,38",40,566,39,0,17,OOP-Concept Yarsi University,566,stu62,4bd2057520975,
OOPUY-POST,post,2,20,11,"41,44,43,42",42,566,42,1,17,OOP-Concept Yarsi University,566,stu62,4bd2057520975,
OOPUY-POST,post,2,20,12,"48,47,46,45",46,566,46,1,17,OOP-Concept Yarsi University,566,stu62,4bd2057520975,
OOPUY-POST,post,2,20,13,"51,50,49,52",51,566,49,0,17,OOP-Concept Yarsi University,566,stu62,4bd2057520975,
OOPUY-POST,post,2,20,14,"55,54,53,56",55,566,55,1,17,OOP-Concept Yarsi University,566,stu62,4bd2057520975,
OOPUY-POST,post,2,20,15,"59,58,57,60",57,566,59,0,17,OOP-Concept Yarsi University,566,stu62,4bd2057520975,
OOPUY-POST,post,2,20,16,"62,61,64,63",61,566,62,0,17,OOP-Concept Yarsi University,566,stu62,4bd2057520975,
OOPUY-POST,post,2,20,17,"66,65,68,67",67,566,67,1,17,OOP-Concept Yarsi University,566,stu62,4bd2057520975,
OOPUY-POST,post,2,20,18,"69,72,71,70",70,566,69,0,17,OOP-Concept Yarsi University,566,stu62,4bd2057520975,
OOPUY-POST,post,2,20,19,"73,76,75,74",73,566,73,1,17,OOP-Concept Yarsi University,566,stu62,4bd2057520975,
OOPUY-POST,post,2,20,20,"80,79,78,77",78,566,78,1,17,OOP-Concept Yarsi University,566,stu62,4bd2057520975,
OOPUY-POST,post,2,20,1,"2,1,4,3",3,567,3,1,17,OOP-Concept Yarsi University,567,stu63,4be6057620834,
OOPUY-POST,post,2,20,2,"5,8,7,6",7,567,7,1,17,OOP-Concept Yarsi University,567,stu63,4be6057620834,
OOPUY-POST,post,2,20,3,"9,12,11,10",11,567,11,1,17,OOP-Concept Yarsi University,567,stu63,4be6057620834,
OOPUY-POST,post,2,20,4,"16,15,14,13",15,567,15,1,17,OOP-Concept Yarsi University,567,stu63,4be6057620834,
OOPUY-POST,post,2,20,5,"19,18,17,20",19,567,19,1,17,OOP-Concept Yarsi University,567,stu63,4be6057620834,
OOPUY-POST,post,2,20,6,"23,22,21,24",21,567,21,1,17,OOP-Concept Yarsi University,567,stu63,4be6057620834,
OOPUY-POST,post,2,20,7,"27,26,25,28",25,567,25,1,17,OOP-Concept Yarsi University,567,stu63,4be6057620834,
OOPUY-POST,post,2,20,8,"30,29,32,31",30,567,30,1,17,OOP-Concept Yarsi University,567,stu63,4be6057620834,
OOPUY-POST,post,2,20,9,"34,33,36,35",35,567,35,1,17,OOP-Concept Yarsi University,567,stu63,4be6057620834,
OOPUY-POST,post,2,20,10,"37,40,39,38",40,567,39,0,17,OOP-Concept Yarsi University,567,stu63,4be6057620834,
OOPUY-POST,post,2,20,11,"41,44,43,42",42,567,42,1,17,OOP-Concept Yarsi University,567,stu63,4be6057620834,
OOPUY-POST,post,2,20,12,"48,47,46,45",46,567,46,1,17,OOP-Concept Yarsi University,567,stu63,4be6057620834,
OOPUY-POST,post,2,20,13,"51,50,49,52",51,567,51,1,17,OOP-Concept Yarsi University,567,stu63,4be6057620834,
OOPUY-POST,post,2,20,14,"55,54,53,56",55,567,55,1,17,OOP-Concept Yarsi University,567,stu63,4be6057620834,
OOPUY-POST,post,2,20,15,"59,58,57,60",57,567,57,1,17,OOP-Concept Yarsi University,567,stu63,4be6057620834,
OOPUY-POST,post,2,20,16,"62,61,64,63",61,567,61,1,17,OOP-Concept Yarsi University,567,stu63,4be6057620834,
OOPUY-POST,post,2,20,17,"66,65,68,67",67,567,67,1,17,OOP-Concept Yarsi University,567,stu63,4be6057620834,
OOPUY-POST,post,2,20,18,"69,72,71,70",70,567,70,1,17,OOP-Concept Yarsi University,567,stu63,4be6057620834,
OOPUY-POST,post,2,20,19,"73,76,75,74",73,567,73,1,17,OOP-Concept Yarsi University,567,stu63,4be6057620834,
OOPUY-POST,post,2,20,20,"80,79,78,77",78,567,78,1,17,OOP-Concept Yarsi University,567,stu63,4be6057620834,
OOPUY-POST,post,2,20,1,"2,1,4,3",3,568,3,1,17,OOP-Concept Yarsi University,568,stu64,4bfa057721685,
OOPUY-POST,post,2,20,2,"5,8,7,6",7,568,8,0,17,OOP-Concept Yarsi University,568,stu64,4bfa057721685,
OOPUY-POST,post,2,20,3,"9,12,11,10",11,568,9,0,17,OOP-Concept Yarsi University,568,stu64,4bfa057721685,
OOPUY-POST,post,2,20,4,"16,15,14,13",15,568,14,0,17,OOP-Concept Yarsi University,568,stu64,4bfa057721685,
OOPUY-POST,post,2,20,5,"19,18,17,20",19,568,19,1,17,OOP-Concept Yarsi University,568,stu64,4bfa057721685,
OOPUY-POST,post,2,20,6,"23,22,21,24",21,568,21,1,17,OOP-Concept Yarsi University,568,stu64,4bfa057721685,
OOPUY-POST,post,2,20,7,"27,26,25,28",25,568,25,1,17,OOP-Concept Yarsi University,568,stu64,4bfa057721685,
OOPUY-POST,post,2,20,8,"30,29,32,31",30,568,29,0,17,OOP-Concept Yarsi University,568,stu64,4bfa057721685,
OOPUY-POST,post,2,20,9,"34,33,36,35",35,568,35,1,17,OOP-Concept Yarsi University,568,stu64,4bfa057721685,
OOPUY-POST,post,2,20,10,"37,40,39,38",40,568,39,0,17,OOP-Concept Yarsi University,568,stu64,4bfa057721685,
OOPUY-POST,post,2,20,11,"41,44,43,42",42,568,42,1,17,OOP-Concept Yarsi University,568,stu64,4bfa057721685,
OOPUY-POST,post,2,20,12,"48,47,46,45",46,568,48,0,17,OOP-Concept Yarsi University,568,stu64,4bfa057721685,
OOPUY-POST,post,2,20,13,"51,50,49,52",51,568,51,1,17,OOP-Concept Yarsi University,568,stu64,4bfa057721685,
OOPUY-POST,post,2,20,14,"55,54,53,56",55,568,55,1,17,OOP-Concept Yarsi University,568,stu64,4bfa057721685,
OOPUY-POST,post,2,20,15,"59,58,57,60",57,568,57,1,17,OOP-Concept Yarsi University,568,stu64,4bfa057721685,
OOPUY-POST,post,2,20,16,"62,61,64,63",61,568,61,1,17,OOP-Concept Yarsi University,568,stu64,4bfa057721685,
OOPUY-POST,post,2,20,17,"66,65,68,67",67,568,67,1,17,OOP-Concept Yarsi University,568,stu64,4bfa057721685,
OOPUY-POST,post,2,20,18,"69,72,71,70",70,568,70,1,17,OOP-Concept Yarsi University,568,stu64,4bfa057721685,
OOPUY-POST,post,2,20,19,"73,76,75,74",73,568,73,1,17,OOP-Concept Yarsi University,568,stu64,4bfa057721685,
OOPUY-POST,post,2,20,20,"80,79,78,77",78,568,78,1,17,OOP-Concept Yarsi University,568,stu64,4bfa057721685,
OOPUY-POST,post,2,20,1,"2,1,4,3",3,569,3,1,17,OOP-Concept Yarsi University,569,stu65,4c0e057821050,
OOPUY-POST,post,2,20,2,"5,8,7,6",7,569,7,1,17,OOP-Concept Yarsi University,569,stu65,4c0e057821050,
OOPUY-POST,post,2,20,3,"9,12,11,10",11,569,11,1,17,OOP-Concept Yarsi University,569,stu65,4c0e057821050,
OOPUY-POST,post,2,20,4,"16,15,14,13",15,569,15,1,17,OOP-Concept Yarsi University,569,stu65,4c0e057821050,
OOPUY-POST,post,2,20,5,"19,18,17,20",19,569,19,1,17,OOP-Concept Yarsi University,569,stu65,4c0e057821050,
OOPUY-POST,post,2,20,6,"23,22,21,24",21,569,22,0,17,OOP-Concept Yarsi University,569,stu65,4c0e057821050,
OOPUY-POST,post,2,20,7,"27,26,25,28",25,569,25,1,17,OOP-Concept Yarsi University,569,stu65,4c0e057821050,
OOPUY-POST,post,2,20,8,"30,29,32,31",30,569,30,1,17,OOP-Concept Yarsi University,569,stu65,4c0e057821050,
OOPUY-POST,post,2,20,9,"34,33,36,35",35,569,35,1,17,OOP-Concept Yarsi University,569,stu65,4c0e057821050,
OOPUY-POST,post,2,20,10,"37,40,39,38",40,569,38,0,17,OOP-Concept Yarsi University,569,stu65,4c0e057821050,
OOPUY-POST,post,2,20,11,"41,44,43,42",42,569,41,0,17,OOP-Concept Yarsi University,569,stu65,4c0e057821050,
OOPUY-POST,post,2,20,12,"48,47,46,45",46,569,46,1,17,OOP-Concept Yarsi University,569,stu65,4c0e057821050,
OOPUY-POST,post,2,20,13,"51,50,49,52",51,569,49,0,17,OOP-Concept Yarsi University,569,stu65,4c0e057821050,
OOPUY-POST,post,2,20,14,"55,54,53,56",55,569,53,0,17,OOP-Concept Yarsi University,569,stu65,4c0e057821050,
OOPUY-POST,post,2,20,15,"59,58,57,60",57,569,57,1,17,OOP-Concept Yarsi University,569,stu65,4c0e057821050,
OOPUY-POST,post,2,20,16,"62,61,64,63",61,569,61,1,17,OOP-Concept Yarsi University,569,stu65,4c0e057821050,
OOPUY-POST,post,2,20,17,"66,65,68,67",67,569,66,0,17,OOP-Concept Yarsi University,569,stu65,4c0e057821050,
OOPUY-POST,post,2,20,18,"69,72,71,70",70,569,69,0,17,OOP-Concept Yarsi University,569,stu65,4c0e057821050,
OOPUY-POST,post,2,20,19,"73,76,75,74",73,569,74,0,17,OOP-Concept Yarsi University,569,stu65,4c0e057821050,
OOPUY-POST,post,2,20,20,"80,79,78,77",78,569,78,1,17,OOP-Concept Yarsi University,569,stu65,4c0e057821050,
OOPUY-POST,post,2,20,1,"2,1,4,3",3,571,3,1,17,OOP-Concept Yarsi University,571,stu67,4c36057a18814,
OOPUY-POST,post,2,20,2,"5,8,7,6",7,571,8,0,17,OOP-Concept Yarsi University,571,stu67,4c36057a18814,
OOPUY-POST,post,2,20,3,"9,12,11,10",11,571,11,1,17,OOP-Concept Yarsi University,571,stu67,4c36057a18814,
OOPUY-POST,post,2,20,4,"16,15,14,13",15,571,15,1,17,OOP-Concept Yarsi University,571,stu67,4c36057a18814,
OOPUY-POST,post,2,20,5,"19,18,17,20",19,571,17,0,17,OOP-Concept Yarsi University,571,stu67,4c36057a18814,
OOPUY-POST,post,2,20,6,"23,22,21,24",21,571,21,1,17,OOP-Concept Yarsi University,571,stu67,4c36057a18814,
OOPUY-POST,post,2,20,7,"27,26,25,28",25,571,25,1,17,OOP-Concept Yarsi University,571,stu67,4c36057a18814,
OOPUY-POST,post,2,20,8,"30,29,32,31",30,571,30,1,17,OOP-Concept Yarsi University,571,stu67,4c36057a18814,
OOPUY-POST,post,2,20,9,"34,33,36,35",35,571,35,1,17,OOP-Concept Yarsi University,571,stu67,4c36057a18814,
OOPUY-POST,post,2,20,10,"37,40,39,38",40,571,39,0,17,OOP-Concept Yarsi University,571,stu67,4c36057a18814,
OOPUY-POST,post,2,20,11,"41,44,43,42",42,571,42,1,17,OOP-Concept Yarsi University,571,stu67,4c36057a18814,
OOPUY-POST,post,2,20,12,"48,47,46,45",46,571,46,1,17,OOP-Concept Yarsi University,571,stu67,4c36057a18814,
OOPUY-POST,post,2,20,13,"51,50,49,52",51,571,51,1,17,OOP-Concept Yarsi University,571,stu67,4c36057a18814,
OOPUY-POST,post,2,20,14,"55,54,53,56",55,571,54,0,17,OOP-Concept Yarsi University,571,stu67,4c36057a18814,
OOPUY-POST,post,2,20,15,"59,58,57,60",57,571,57,1,17,OOP-Concept Yarsi University,571,stu67,4c36057a18814,
OOPUY-POST,post,2,20,16,"62,61,64,63",61,571,61,1,17,OOP-Concept Yarsi University,571,stu67,4c36057a18814,
OOPUY-POST,post,2,20,17,"66,65,68,67",67,571,67,1,17,OOP-Concept Yarsi University,571,stu67,4c36057a18814,
OOPUY-POST,post,2,20,18,"69,72,71,70",70,571,70,1,17,OOP-Concept Yarsi University,571,stu67,4c36057a18814,
OOPUY-POST,post,2,20,19,"73,76,75,74",73,571,73,1,17,OOP-Concept Yarsi University,571,stu67,4c36057a18814,
OOPUY-POST,post,2,20,20,"80,79,78,77",78,571,79,0,17,OOP-Concept Yarsi University,571,stu67,4c36057a18814,
OOPUY-POST,post,2,20,1,"2,1,4,3",3,572,3,1,17,OOP-Concept Yarsi University,572,stu68,4c4a057b25460,
OOPUY-POST,post,2,20,2,"5,8,7,6",7,572,8,0,17,OOP-Concept Yarsi University,572,stu68,4c4a057b25460,
OOPUY-POST,post,2,20,3,"9,12,11,10",11,572,10,0,17,OOP-Concept Yarsi University,572,stu68,4c4a057b25460,
OOPUY-POST,post,2,20,4,"16,15,14,13",15,572,15,1,17,OOP-Concept Yarsi University,572,stu68,4c4a057b25460,
OOPUY-POST,post,2,20,5,"19,18,17,20",19,572,19,1,17,OOP-Concept Yarsi University,572,stu68,4c4a057b25460,
OOPUY-POST,post,2,20,6,"23,22,21,24",21,572,21,1,17,OOP-Concept Yarsi University,572,stu68,4c4a057b25460,
OOPUY-POST,post,2,20,7,"27,26,25,28",25,572,25,1,17,OOP-Concept Yarsi University,572,stu68,4c4a057b25460,
OOPUY-POST,post,2,20,8,"30,29,32,31",30,572,30,1,17,OOP-Concept Yarsi University,572,stu68,4c4a057b25460,
OOPUY-POST,post,2,20,9,"34,33,36,35",35,572,35,1,17,OOP-Concept Yarsi University,572,stu68,4c4a057b25460,
OOPUY-POST,post,2,20,10,"37,40,39,38",40,572,40,1,17,OOP-Concept Yarsi University,572,stu68,4c4a057b25460,
OOPUY-POST,post,2,20,11,"41,44,43,42",42,572,42,1,17,OOP-Concept Yarsi University,572,stu68,4c4a057b25460,
OOPUY-POST,post,2,20,12,"48,47,46,45",46,572,46,1,17,OOP-Concept Yarsi University,572,stu68,4c4a057b25460,
OOPUY-POST,post,2,20,13,"51,50,49,52",51,572,49,0,17,OOP-Concept Yarsi University,572,stu68,4c4a057b25460,
OOPUY-POST,post,2,20,14,"55,54,53,56",55,572,53,0,17,OOP-Concept Yarsi University,572,stu68,4c4a057b25460,
OOPUY-POST,post,2,20,15,"59,58,57,60",57,572,59,0,17,OOP-Concept Yarsi University,572,stu68,4c4a057b25460,
OOPUY-POST,post,2,20,16,"62,61,64,63",61,572,61,1,17,OOP-Concept Yarsi University,572,stu68,4c4a057b25460,
OOPUY-POST,post,2,20,17,"66,65,68,67",67,572,67,1,17,OOP-Concept Yarsi University,572,stu68,4c4a057b25460,
OOPUY-POST,post,2,20,18,"69,72,71,70",70,572,70,1,17,OOP-Concept Yarsi University,572,stu68,4c4a057b25460,
OOPUY-POST,post,2,20,19,"73,76,75,74",73,572,73,1,17,OOP-Concept Yarsi University,572,stu68,4c4a057b25460,
OOPUY-POST,post,2,20,20,"80,79,78,77",78,572,77,0,17,OOP-Concept Yarsi University,572,stu68,4c4a057b25460,
OOPUY-POST,post,2,20,1,"2,1,4,3",3,574,3,1,17,OOP-Concept Yarsi University,574,stu70,4bbf057421308,
OOPUY-POST,post,2,20,2,"5,8,7,6",7,574,8,0,17,OOP-Concept Yarsi University,574,stu70,4bbf057421308,
OOPUY-POST,post,2,20,3,"9,12,11,10",11,574,11,1,17,OOP-Concept Yarsi University,574,stu70,4bbf057421308,
OOPUY-POST,post,2,20,4,"16,15,14,13",15,574,15,1,17,OOP-Concept Yarsi University,574,stu70,4bbf057421308,
OOPUY-POST,post,2,20,5,"19,18,17,20",19,574,17,0,17,OOP-Concept Yarsi University,574,stu70,4bbf057421308,
OOPUY-POST,post,2,20,6,"23,22,21,24",21,574,21,1,17,OOP-Concept Yarsi University,574,stu70,4bbf057421308,
OOPUY-POST,post,2,20,7,"27,26,25,28",25,574,25,1,17,OOP-Concept Yarsi University,574,stu70,4bbf057421308,
OOPUY-POST,post,2,20,8,"30,29,32,31",30,574,30,1,17,OOP-Concept Yarsi University,574,stu70,4bbf057421308,
OOPUY-POST,post,2,20,9,"34,33,36,35",35,574,35,1,17,OOP-Concept Yarsi University,574,stu70,4bbf057421308,
OOPUY-POST,post,2,20,10,"37,40,39,38",40,574,40,1,17,OOP-Concept Yarsi University,574,stu70,4bbf057421308,
OOPUY-POST,post,2,20,11,"41,44,43,42",42,574,42,1,17,OOP-Concept Yarsi University,574,stu70,4bbf057421308,
OOPUY-POST,post,2,20,12,"48,47,46,45",46,574,46,1,17,OOP-Concept Yarsi University,574,stu70,4bbf057421308,
OOPUY-POST,post,2,20,13,"51,50,49,52",51,574,51,1,17,OOP-Concept Yarsi University,574,stu70,4bbf057421308,
OOPUY-POST,post,2,20,14,"55,54,53,56",55,574,53,0,17,OOP-Concept Yarsi University,574,stu70,4bbf057421308,
OOPUY-POST,post,2,20,15,"59,58,57,60",57,574,57,1,17,OOP-Concept Yarsi University,574,stu70,4bbf057421308,
OOPUY-POST,post,2,20,16,"62,61,64,63",61,574,61,1,17,OOP-Concept Yarsi University,574,stu70,4bbf057421308,
